EmployeeID,Year,Month,CostCenterID,JobGradeID,CostItemID,CostItem,BudgetCost
HGY20240007,2024,2,CC013,Q001,1,Retribuzione Diretta,3685.5
HGY20240007,2024,2,CC013,Q001,2,Retribuzione Indiretta,567.0
HGY20240007,2024,2,CC013,Q001,3,Premi e Incentivi,283.5
HGY20240007,2024,2,CC013,Q001,4,Oneri Previdenziali,680.4
HGY20240007,2024,2,CC013,Q001,5,Quota TFR,283.5
HGY20240007,2024,2,CC013,Q001,6,Welfare & Benefit,113.4
HGY20240007,2024,2,CC013,Q001,7,Formazione & Sviluppo,56.7
HGY20240007,2024,3,CC013,Q001,1,Retribuzione Diretta,3685.5
HGY20240007,2024,3,CC013,Q001,2,Retribuzione Indiretta,567.0
HGY20240007,2024,3,CC013,Q001,3,Premi e Incentivi,283.5
HGY20240007,2024,3,CC013,Q001,4,Oneri Previdenziali,680.4
HGY20240007,2024,3,CC013,Q001,5,Quota TFR,283.5
HGY20240007,2024,3,CC013,Q001,6,Welfare & Benefit,113.4
HGY20240007,2024,3,CC013,Q001,7,Formazione & Sviluppo,56.7
HGY20240007,2024,4,CC013,Q001,1,Retribuzione Diretta,3510.0
HGY20240007,2024,4,CC013,Q001,2,Retribuzione Indiretta,540.0
HGY20240007,2024,4,CC013,Q001,3,Premi e Incentivi,270.0
HGY20240007,2024,4,CC013,Q001,4,Oneri Previdenziali,648.0
HGY20240007,2024,4,CC013,Q001,5,Quota TFR,270.0
HGY20240007,2024,4,CC013,Q001,6,Welfare & Benefit,108.0
HGY20240007,2024,4,CC013,Q001,7,Formazione & Sviluppo,54.0
HGY20240007,2024,5,CC013,Q001,1,Retribuzione Diretta,3861.0
HGY20240007,2024,5,CC013,Q001,2,Retribuzione Indiretta,594.0
HGY20240007,2024,5,CC013,Q001,3,Premi e Incentivi,297.0
HGY20240007,2024,5,CC013,Q001,4,Oneri Previdenziali,712.8
HGY20240007,2024,5,CC013,Q001,5,Quota TFR,297.0
HGY20240007,2024,5,CC013,Q001,6,Welfare & Benefit,118.8
HGY20240007,2024,5,CC013,Q001,7,Formazione & Sviluppo,59.4
HGY20240007,2024,6,CC013,Q001,1,Retribuzione Diretta,3510.0
HGY20240007,2024,6,CC013,Q001,2,Retribuzione Indiretta,540.0
HGY20240007,2024,6,CC013,Q001,3,Premi e Incentivi,270.0
HGY20240007,2024,6,CC013,Q001,4,Oneri Previdenziali,648.0
HGY20240007,2024,6,CC013,Q001,5,Quota TFR,270.0
HGY20240007,2025,7,CC013,Q001,6,Welfare & Benefit,124.2
HGY20240007,2025,7,CC013,Q001,7,Formazione & Sviluppo,62.1
HGY20240007,2025,8,CC013,Q001,1,Retribuzione Diretta,3510.0
HGY20240007,2025,8,CC013,Q001,2,Retribuzione Indiretta,540.0
HGY20240007,2025,8,CC013,Q001,3,Premi e Incentivi,270.0
HGY20240007,2025,8,CC013,Q001,4,Oneri Previdenziali,648.0
HGY20240007,2025,8,CC013,Q001,5,Quota TFR,270.0
HGY20240007,2025,8,CC013,Q001,6,Welfare & Benefit,108.0
HGY20240007,2025,8,CC013,Q001,7,Formazione & Sviluppo,54.0
HGY20240007,2025,9,CC013,Q001,1,Retribuzione Diretta,3861.0
HGY20240007,2025,9,CC013,Q001,2,Retribuzione Indiretta,594.0
HGY20240007,2025,9,CC013,Q001,3,Premi e Incentivi,297.0
HGY20240007,2025,9,CC013,Q001,4,Oneri Previdenziali,712.8
HGY20240007,2025,9,CC013,Q001,5,Quota TFR,297.0
HGY20240007,2025,9,CC013,Q001,6,Welfare & Benefit,118.8
HGY20240007,2025,9,CC013,Q001,7,Formazione & Sviluppo,59.4
HGY20240007,2025,10,CC013,Q001,1,Retribuzione Diretta,4036.5
HGY20240007,2025,10,CC013,Q001,2,Retribuzione Indiretta,621.0
HGY20240007,2025,10,CC013,Q001,3,Premi e Incentivi,310.5
HGY20240007,2025,10,CC013,Q001,4,Oneri Previdenziali,745.1999999999999
HGY20240007,2025,10,CC013,Q001,5,Quota TFR,310.5
HGY20240007,2025,10,CC013,Q001,6,Welfare & Benefit,124.2
HGY20240007,2025,10,CC013,Q001,7,Formazione & Sviluppo,62.1
HGY20240007,2025,11,CC013,Q001,1,Retribuzione Diretta,3510.0
HGY20240007,2025,11,CC013,Q001,2,Retribuzione Indiretta,540.0
HGY20240007,2025,11,CC013,Q001,3,Premi e Incentivi,270.0
HGY20240007,2025,11,CC013,Q001,4,Oneri Previdenziali,648.0
HGY20240007,2025,11,CC013,Q001,5,Quota TFR,270.0
HGY20240007,2025,11,CC013,Q001,6,Welfare & Benefit,108.0
HGY20240007,2025,11,CC013,Q001,7,Formazione & Sviluppo,54.0
HGY20240007,2025,12,CC013,Q001,1,Retribuzione Diretta,3510.0
HGY20240007,2025,12,CC013,Q001,2,Retribuzione Indiretta,540.0
HGY20240007,2025,12,CC013,Q001,3,Premi e Incentivi,270.0
HGY20240007,2025,12,CC013,Q001,4,Oneri Previdenziali,648.0
HGY20240007,2025,12,CC013,Q001,5,Quota TFR,270.0
HGY20240007,2025,12,CC013,Q001,6,Welfare & Benefit,108.0
HGY20240007,2025,12,CC013,Q001,7,Formazione & Sviluppo,54.0
HGY20240008,2024,1,CC014,Q009,1,Retribuzione Diretta,2974.4
HGY20240008,2024,1,CC014,Q009,2,Retribuzione Indiretta,457.6
HGY20240008,2024,1,CC014,Q009,3,Premi e Incentivi,228.8
HGY20240008,2024,1,CC014,Q009,4,Oneri Previdenziali,549.12
HGY20240008,2024,1,CC014,Q009,5,Quota TFR,228.8
HGY20240008,2024,1,CC014,Q009,6,Welfare & Benefit,91.52
HGY20240008,2024,1,CC014,Q009,7,Formazione & Sviluppo,45.76
HGY20240008,2025,3,CC014,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240008,2025,3,CC014,Q009,2,Retribuzione Indiretta,436.8
HGY20240008,2025,3,CC014,Q009,3,Premi e Incentivi,218.4
HGY20240008,2025,3,CC014,Q009,4,Oneri Previdenziali,524.16
HGY20240008,2025,3,CC014,Q009,5,Quota TFR,218.4
HGY20240008,2025,3,CC014,Q009,6,Welfare & Benefit,87.36
HGY20240008,2025,3,CC014,Q009,7,Formazione & Sviluppo,43.68
HGY20240008,2025,4,CC014,Q009,1,Retribuzione Diretta,2704.0
HGY20240008,2025,4,CC014,Q009,2,Retribuzione Indiretta,416.0
HGY20240008,2025,4,CC014,Q009,3,Premi e Incentivi,208.0
HGY20240008,2025,4,CC014,Q009,4,Oneri Previdenziali,499.2
HGY20240008,2025,4,CC014,Q009,5,Quota TFR,208.0
HGY20240008,2025,4,CC014,Q009,6,Welfare & Benefit,83.2
HGY20240008,2025,4,CC014,Q009,7,Formazione & Sviluppo,41.6
HGY20240008,2025,5,CC014,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240008,2025,5,CC014,Q009,2,Retribuzione Indiretta,436.8
HGY20240008,2025,5,CC014,Q009,3,Premi e Incentivi,218.4
HGY20240008,2025,5,CC014,Q009,4,Oneri Previdenziali,524.16
HGY20240008,2025,5,CC014,Q009,5,Quota TFR,218.4
HGY20240008,2025,5,CC014,Q009,6,Welfare & Benefit,87.36
HGY20240008,2025,5,CC014,Q009,7,Formazione & Sviluppo,43.68
HGY20240008,2025,6,CC014,Q009,1,Retribuzione Diretta,2704.0
HGY20240008,2025,6,CC014,Q009,2,Retribuzione Indiretta,416.0
HGY20240008,2025,6,CC014,Q009,3,Premi e Incentivi,208.0
HGY20240008,2025,6,CC014,Q009,4,Oneri Previdenziali,499.2
HGY20240008,2025,6,CC014,Q009,5,Quota TFR,208.0
HGY20240008,2025,6,CC014,Q009,6,Welfare & Benefit,83.2
HGY20240008,2025,6,CC014,Q009,7,Formazione & Sviluppo,41.6
HGY20240008,2025,7,CC014,Q009,1,Retribuzione Diretta,3109.6
HGY20240008,2025,7,CC014,Q009,2,Retribuzione Indiretta,478.4
HGY20240008,2025,7,CC014,Q009,3,Premi e Incentivi,239.2
HGY20240008,2025,7,CC014,Q009,4,Oneri Previdenziali,574.0799999999999
HGY20240008,2025,7,CC014,Q009,5,Quota TFR,239.2
HGY20240008,2025,7,CC014,Q009,6,Welfare & Benefit,95.68
HGY20240008,2025,7,CC014,Q009,7,Formazione & Sviluppo,47.84
HGY20240008,2025,8,CC014,Q009,1,Retribuzione Diretta,2704.0
HGY20240009,2024,9,CC013,Q003,2,Retribuzione Indiretta,504.0
HGY20240009,2024,9,CC013,Q003,3,Premi e Incentivi,252.0
HGY20240009,2024,9,CC013,Q003,4,Oneri Previdenziali,604.8
HGY20240009,2024,9,CC013,Q003,5,Quota TFR,252.0
HGY20240009,2024,9,CC013,Q003,6,Welfare & Benefit,100.8
HGY20240009,2024,9,CC013,Q003,7,Formazione & Sviluppo,50.4
HGY20240009,2024,10,CC013,Q003,1,Retribuzione Diretta,3588.0
HGY20240009,2024,10,CC013,Q003,2,Retribuzione Indiretta,552.0
HGY20240009,2024,10,CC013,Q003,3,Premi e Incentivi,276.0
HGY20240009,2024,10,CC013,Q003,4,Oneri Previdenziali,662.4
HGY20240009,2024,10,CC013,Q003,5,Quota TFR,276.0
HGY20240009,2024,10,CC013,Q003,6,Welfare & Benefit,110.4
HGY20240009,2024,10,CC013,Q003,7,Formazione & Sviluppo,55.2
HGY20240009,2024,11,CC013,Q003,1,Retribuzione Diretta,3120.0
HGY20240009,2024,11,CC013,Q003,2,Retribuzione Indiretta,480.0
HGY20240009,2024,11,CC013,Q003,3,Premi e Incentivi,240.0
HGY20240009,2024,11,CC013,Q003,4,Oneri Previdenziali,576.0
HGY20240009,2024,11,CC013,Q003,5,Quota TFR,240.0
HGY20240009,2024,11,CC013,Q003,6,Welfare & Benefit,96.0
HGY20240009,2024,11,CC013,Q003,7,Formazione & Sviluppo,48.0
HGY20240009,2024,12,CC013,Q003,1,Retribuzione Diretta,3120.0
HGY20240009,2024,12,CC013,Q003,2,Retribuzione Indiretta,480.0
HGY20240009,2024,12,CC013,Q003,3,Premi e Incentivi,240.0
HGY20240009,2024,12,CC013,Q003,4,Oneri Previdenziali,576.0
HGY20240009,2024,12,CC013,Q003,5,Quota TFR,240.0
HGY20240009,2024,12,CC013,Q003,6,Welfare & Benefit,96.0
HGY20240009,2024,12,CC013,Q003,7,Formazione & Sviluppo,48.0
HGY20240009,2025,1,CC013,Q003,1,Retribuzione Diretta,3276.0
HGY20240009,2025,1,CC013,Q003,2,Retribuzione Indiretta,504.0
HGY20240009,2025,1,CC013,Q003,3,Premi e Incentivi,252.0
HGY20240009,2025,1,CC013,Q003,4,Oneri Previdenziali,604.8
HGY20240009,2025,1,CC013,Q003,5,Quota TFR,252.0
HGY20240009,2025,1,CC013,Q003,6,Welfare & Benefit,100.8
HGY20240009,2025,1,CC013,Q003,7,Formazione & Sviluppo,50.4
HGY20240009,2025,2,CC013,Q003,1,Retribuzione Diretta,3120.0
HGY20240009,2025,2,CC013,Q003,2,Retribuzione Indiretta,480.0
HGY20240009,2025,2,CC013,Q003,3,Premi e Incentivi,240.0
HGY20240009,2025,2,CC013,Q003,4,Oneri Previdenziali,576.0
HGY20240009,2025,2,CC013,Q003,5,Quota TFR,240.0
HGY20240009,2025,2,CC013,Q003,6,Welfare & Benefit,96.0
HGY20240009,2025,2,CC013,Q003,7,Formazione & Sviluppo,48.0
HGY20240009,2025,3,CC013,Q003,1,Retribuzione Diretta,3276.0
HGY20240009,2025,3,CC013,Q003,2,Retribuzione Indiretta,504.0
HGY20240009,2025,3,CC013,Q003,3,Premi e Incentivi,252.0
HGY20240009,2025,3,CC013,Q003,4,Oneri Previdenziali,604.8
HGY20240009,2025,3,CC013,Q003,5,Quota TFR,252.0
HGY20240009,2025,3,CC013,Q003,6,Welfare & Benefit,100.8
HGY20240009,2025,3,CC013,Q003,7,Formazione & Sviluppo,50.4
HGY20240009,2025,4,CC013,Q003,1,Retribuzione Diretta,3120.0
HGY20240009,2025,4,CC013,Q003,2,Retribuzione Indiretta,480.0
HGY20240009,2025,4,CC013,Q003,3,Premi e Incentivi,240.0
HGY20240009,2025,4,CC013,Q003,4,Oneri Previdenziali,576.0
HGY20240009,2025,4,CC013,Q003,5,Quota TFR,240.0
HGY20240009,2025,4,CC013,Q003,6,Welfare & Benefit,96.0
HGY20240009,2025,4,CC013,Q003,7,Formazione & Sviluppo,48.0
HGY20240010,2024,6,CC007,Q004,1,Retribuzione Diretta,2912.0
HGY20240010,2024,6,CC007,Q004,2,Retribuzione Indiretta,448.0
HGY20240010,2024,6,CC007,Q004,3,Premi e Incentivi,224.0
HGY20240010,2024,6,CC007,Q004,4,Oneri Previdenziali,537.6
HGY20240010,2024,6,CC007,Q004,5,Quota TFR,224.0
HGY20240010,2024,6,CC007,Q004,6,Welfare & Benefit,89.60000000000001
HGY20240010,2024,6,CC007,Q004,7,Formazione & Sviluppo,44.8
HGY20240010,2024,7,CC007,Q004,1,Retribuzione Diretta,3348.8
HGY20240010,2024,7,CC007,Q004,2,Retribuzione Indiretta,515.2
HGY20240010,2024,7,CC007,Q004,3,Premi e Incentivi,257.6
HGY20240010,2024,7,CC007,Q004,4,Oneri Previdenziali,618.24
HGY20240010,2024,7,CC007,Q004,5,Quota TFR,257.6
HGY20240010,2024,7,CC007,Q004,6,Welfare & Benefit,103.04
HGY20240010,2024,7,CC007,Q004,7,Formazione & Sviluppo,51.52
HGY20240010,2024,8,CC007,Q004,1,Retribuzione Diretta,3057.6
HGY20240010,2024,8,CC007,Q004,2,Retribuzione Indiretta,470.4
HGY20240010,2024,8,CC007,Q004,3,Premi e Incentivi,235.2
HGY20240010,2024,8,CC007,Q004,4,Oneri Previdenziali,564.48
HGY20240010,2024,8,CC007,Q004,5,Quota TFR,235.2
HGY20240010,2024,8,CC007,Q004,6,Welfare & Benefit,94.08
HGY20240010,2024,8,CC007,Q004,7,Formazione & Sviluppo,47.04
HGY20240010,2024,9,CC007,Q004,1,Retribuzione Diretta,3057.6
HGY20240010,2024,9,CC007,Q004,2,Retribuzione Indiretta,470.4
HGY20240010,2024,9,CC007,Q004,3,Premi e Incentivi,235.2
HGY20240010,2024,9,CC007,Q004,4,Oneri Previdenziali,564.48
HGY20240010,2025,10,CC007,Q004,5,Quota TFR,257.6
HGY20240010,2025,10,CC007,Q004,6,Welfare & Benefit,103.04
HGY20240010,2025,10,CC007,Q004,7,Formazione & Sviluppo,51.52
HGY20240010,2025,11,CC007,Q004,1,Retribuzione Diretta,2912.0
HGY20240010,2025,11,CC007,Q004,2,Retribuzione Indiretta,448.0
HGY20240010,2025,11,CC007,Q004,3,Premi e Incentivi,224.0
HGY20240010,2025,11,CC007,Q004,4,Oneri Previdenziali,537.6
HGY20240010,2025,11,CC007,Q004,5,Quota TFR,224.0
HGY20240010,2025,11,CC007,Q004,6,Welfare & Benefit,89.60000000000001
HGY20240010,2025,11,CC007,Q004,7,Formazione & Sviluppo,44.8
HGY20240010,2025,12,CC007,Q004,1,Retribuzione Diretta,2912.0
HGY20240010,2025,12,CC007,Q004,2,Retribuzione Indiretta,448.0
HGY20240010,2025,12,CC007,Q004,3,Premi e Incentivi,224.0
HGY20240010,2025,12,CC007,Q004,4,Oneri Previdenziali,537.6
HGY20240010,2025,12,CC007,Q004,5,Quota TFR,224.0
HGY20240010,2025,12,CC007,Q004,6,Welfare & Benefit,89.60000000000001
HGY20240010,2025,12,CC007,Q004,7,Formazione & Sviluppo,44.8
HGY20240011,2024,1,CC016,Q008,1,Retribuzione Diretta,2059.2000000000003
HGY20240011,2024,1,CC016,Q008,2,Retribuzione Indiretta,316.8
HGY20240011,2024,1,CC016,Q008,3,Premi e Incentivi,158.4
HGY20240011,2024,1,CC016,Q008,4,Oneri Previdenziali,380.16
HGY20240011,2024,1,CC016,Q008,5,Quota TFR,158.4
HGY20240011,2024,1,CC016,Q008,6,Welfare & Benefit,63.36
HGY20240011,2024,1,CC016,Q008,7,Formazione & Sviluppo,31.68
HGY20240011,2024,2,CC016,Q008,1,Retribuzione Diretta,1965.6
HGY20240011,2024,2,CC016,Q008,2,Retribuzione Indiretta,302.40000000000003
HGY20240011,2024,2,CC016,Q008,3,Premi e Incentivi,151.20000000000002
HGY20240011,2024,2,CC016,Q008,4,Oneri Previdenziali,362.88
HGY20240011,2024,2,CC016,Q008,5,Quota TFR,151.20000000000002
HGY20240011,2024,2,CC016,Q008,6,Welfare & Benefit,60.48
HGY20240011,2024,2,CC016,Q008,7,Formazione & Sviluppo,30.24
HGY20240011,2024,3,CC016,Q008,1,Retribuzione Diretta,1965.6
HGY20240011,2024,3,CC016,Q008,2,Retribuzione Indiretta,302.40000000000003
HGY20240011,2024,3,CC016,Q008,3,Premi e Incentivi,151.20000000000002
HGY20240011,2024,3,CC016,Q008,4,Oneri Previdenziali,362.88
HGY20240011,2024,3,CC016,Q008,5,Quota TFR,151.20000000000002
HGY20240011,2024,3,CC016,Q008,6,Welfare & Benefit,60.48
HGY20240011,2024,3,CC016,Q008,7,Formazione & Sviluppo,30.24
HGY20240011,2024,4,CC016,Q008,1,Retribuzione Diretta,1872.0
HGY20240011,2024,4,CC016,Q008,2,Retribuzione Indiretta,288.0
HGY20240011,2024,4,CC016,Q008,3,Premi e Incentivi,144.0
HGY20240011,2024,4,CC016,Q008,4,Oneri Previdenziali,345.6
HGY20240011,2024,4,CC016,Q008,5,Quota TFR,144.0
HGY20240011,2024,4,CC016,Q008,6,Welfare & Benefit,57.6
HGY20240011,2024,4,CC016,Q008,7,Formazione & Sviluppo,28.8
HGY20240011,2024,5,CC016,Q008,1,Retribuzione Diretta,2059.2000000000003
HGY20240011,2024,5,CC016,Q008,2,Retribuzione Indiretta,316.8
HGY20240011,2024,5,CC016,Q008,3,Premi e Incentivi,158.4
HGY20240011,2024,5,CC016,Q008,4,Oneri Previdenziali,380.16
HGY20240011,2024,5,CC016,Q008,5,Quota TFR,158.4
HGY20240011,2024,5,CC016,Q008,6,Welfare & Benefit,63.36
HGY20240011,2024,5,CC016,Q008,7,Formazione & Sviluppo,31.68
HGY20240011,2024,6,CC016,Q008,1,Retribuzione Diretta,1872.0
HGY20240011,2024,6,CC016,Q008,2,Retribuzione Indiretta,288.0
HGY20240011,2024,6,CC016,Q008,3,Premi e Incentivi,144.0
HGY20240011,2024,6,CC016,Q008,4,Oneri Previdenziali,345.6
HGY20240011,2024,6,CC016,Q008,5,Quota TFR,144.0
HGY20240011,2024,6,CC016,Q008,6,Welfare & Benefit,57.6
HGY20240011,2024,6,CC016,Q008,7,Formazione & Sviluppo,28.8
HGY20240011,2024,7,CC016,Q008,1,Retribuzione Diretta,2152.8
HGY20240011,2024,7,CC016,Q008,2,Retribuzione Indiretta,331.20000000000005
HGY20240011,2024,7,CC016,Q008,3,Premi e Incentivi,165.60000000000002
HGY20240011,2024,7,CC016,Q008,4,Oneri Previdenziali,397.44
HGY20240011,2024,7,CC016,Q008,5,Quota TFR,165.60000000000002
HGY20240011,2024,7,CC016,Q008,6,Welfare & Benefit,66.24
HGY20240011,2024,7,CC016,Q008,7,Formazione & Sviluppo,33.12
HGY20240011,2025,9,CC016,Q008,1,Retribuzione Diretta,2059.2000000000003
HGY20240011,2025,9,CC016,Q008,2,Retribuzione Indiretta,316.8
HGY20240011,2025,9,CC016,Q008,3,Premi e Incentivi,158.4
HGY20240011,2025,9,CC016,Q008,4,Oneri Previdenziali,380.16
HGY20240011,2025,9,CC016,Q008,5,Quota TFR,158.4
HGY20240011,2025,9,CC016,Q008,6,Welfare & Benefit,63.36
HGY20240011,2025,9,CC016,Q008,7,Formazione & Sviluppo,31.68
HGY20240011,2025,10,CC016,Q008,1,Retribuzione Diretta,2152.8
HGY20240011,2025,10,CC016,Q008,2,Retribuzione Indiretta,331.20000000000005
HGY20240011,2025,10,CC016,Q008,3,Premi e Incentivi,165.60000000000002
HGY20240011,2025,10,CC016,Q008,4,Oneri Previdenziali,397.44
HGY20240011,2025,10,CC016,Q008,5,Quota TFR,165.60000000000002
HGY20240011,2025,10,CC016,Q008,6,Welfare & Benefit,66.24
HGY20240011,2025,10,CC016,Q008,7,Formazione & Sviluppo,33.12
HGY20240012,2024,12,CC003,Q009,1,Retribuzione Diretta,2704.0
HGY20240012,2024,12,CC003,Q009,2,Retribuzione Indiretta,416.0
HGY20240012,2024,12,CC003,Q009,3,Premi e Incentivi,208.0
HGY20240012,2024,12,CC003,Q009,4,Oneri Previdenziali,499.2
HGY20240012,2024,12,CC003,Q009,5,Quota TFR,208.0
HGY20240012,2024,12,CC003,Q009,6,Welfare & Benefit,83.2
HGY20240012,2024,12,CC003,Q009,7,Formazione & Sviluppo,41.6
HGY20240012,2025,1,CC003,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240012,2025,1,CC003,Q009,2,Retribuzione Indiretta,436.8
HGY20240012,2025,1,CC003,Q009,3,Premi e Incentivi,218.4
HGY20240012,2025,1,CC003,Q009,4,Oneri Previdenziali,524.16
HGY20240012,2025,1,CC003,Q009,5,Quota TFR,218.4
HGY20240012,2025,1,CC003,Q009,6,Welfare & Benefit,87.36
HGY20240012,2025,1,CC003,Q009,7,Formazione & Sviluppo,43.68
HGY20240012,2025,2,CC003,Q009,1,Retribuzione Diretta,2704.0
HGY20240012,2025,2,CC003,Q009,2,Retribuzione Indiretta,416.0
HGY20240012,2025,2,CC003,Q009,3,Premi e Incentivi,208.0
HGY20240012,2025,2,CC003,Q009,4,Oneri Previdenziali,499.2
HGY20240012,2025,2,CC003,Q009,5,Quota TFR,208.0
HGY20240012,2025,2,CC003,Q009,6,Welfare & Benefit,83.2
HGY20240012,2025,2,CC003,Q009,7,Formazione & Sviluppo,41.6
HGY20240012,2025,3,CC003,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240012,2025,3,CC003,Q009,2,Retribuzione Indiretta,436.8
HGY20240012,2025,3,CC003,Q009,3,Premi e Incentivi,218.4
HGY20240012,2025,3,CC003,Q009,4,Oneri Previdenziali,524.16
HGY20240012,2025,3,CC003,Q009,5,Quota TFR,218.4
HGY20240012,2025,3,CC003,Q009,6,Welfare & Benefit,87.36
HGY20240012,2025,3,CC003,Q009,7,Formazione & Sviluppo,43.68
HGY20240012,2025,4,CC003,Q009,1,Retribuzione Diretta,2704.0
HGY20240012,2025,4,CC003,Q009,2,Retribuzione Indiretta,416.0
HGY20240012,2025,4,CC003,Q009,3,Premi e Incentivi,208.0
HGY20240012,2025,4,CC003,Q009,4,Oneri Previdenziali,499.2
HGY20240012,2025,4,CC003,Q009,5,Quota TFR,208.0
HGY20240012,2025,4,CC003,Q009,6,Welfare & Benefit,83.2
HGY20240012,2025,4,CC003,Q009,7,Formazione & Sviluppo,41.6
HGY20240012,2025,5,CC003,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240012,2025,5,CC003,Q009,2,Retribuzione Indiretta,436.8
HGY20240012,2025,5,CC003,Q009,3,Premi e Incentivi,218.4
HGY20240012,2025,5,CC003,Q009,4,Oneri Previdenziali,524.16
HGY20240012,2025,5,CC003,Q009,5,Quota TFR,218.4
HGY20240012,2025,5,CC003,Q009,6,Welfare & Benefit,87.36
HGY20240012,2025,5,CC003,Q009,7,Formazione & Sviluppo,43.68
HGY20240012,2025,6,CC003,Q009,1,Retribuzione Diretta,2704.0
HGY20240012,2025,6,CC003,Q009,2,Retribuzione Indiretta,416.0
HGY20240012,2025,6,CC003,Q009,3,Premi e Incentivi,208.0
HGY20240012,2025,6,CC003,Q009,4,Oneri Previdenziali,499.2
HGY20240012,2025,6,CC003,Q009,5,Quota TFR,208.0
HGY20240012,2025,6,CC003,Q009,6,Welfare & Benefit,83.2
HGY20240012,2025,6,CC003,Q009,7,Formazione & Sviluppo,41.6
HGY20240012,2025,7,CC003,Q009,1,Retribuzione Diretta,3109.6
HGY20240012,2025,7,CC003,Q009,2,Retribuzione Indiretta,478.4
HGY20240012,2025,7,CC003,Q009,3,Premi e Incentivi,239.2
HGY20240012,2025,7,CC003,Q009,4,Oneri Previdenziali,574.0799999999999
HGY20240012,2025,7,CC003,Q009,5,Quota TFR,239.2
HGY20240012,2025,7,CC003,Q009,6,Welfare & Benefit,95.68
HGY20240012,2025,7,CC003,Q009,7,Formazione & Sviluppo,47.84
HGY20240012,2025,8,CC003,Q009,1,Retribuzione Diretta,2704.0
HGY20240012,2025,8,CC003,Q009,2,Retribuzione Indiretta,416.0
HGY20240012,2025,8,CC003,Q009,3,Premi e Incentivi,208.0
HGY20240012,2025,8,CC003,Q009,4,Oneri Previdenziali,499.2
HGY20240012,2025,8,CC003,Q009,5,Quota TFR,208.0
HGY20240012,2025,8,CC003,Q009,6,Welfare & Benefit,83.2
HGY20240012,2025,8,CC003,Q009,7,Formazione & Sviluppo,41.6
HGY20240012,2025,9,CC003,Q009,1,Retribuzione Diretta,2974.4
HGY20240012,2025,9,CC003,Q009,2,Retribuzione Indiretta,457.6
HGY20240012,2025,9,CC003,Q009,3,Premi e Incentivi,228.8
HGY20240012,2025,9,CC003,Q009,4,Oneri Previdenziali,549.12
HGY20240012,2025,9,CC003,Q009,5,Quota TFR,228.8
HGY20240012,2025,9,CC003,Q009,6,Welfare & Benefit,91.52
HGY20240012,2025,9,CC003,Q009,7,Formazione & Sviluppo,45.76
HGY20240012,2025,10,CC003,Q009,1,Retribuzione Diretta,3109.6
HGY20240012,2025,10,CC003,Q009,2,Retribuzione Indiretta,478.4
HGY20240012,2025,10,CC003,Q009,3,Premi e Incentivi,239.2
HGY20240012,2025,10,CC003,Q009,4,Oneri Previdenziali,574.0799999999999
HGY20240012,2025,10,CC003,Q009,5,Quota TFR,239.2
HGY20240012,2025,10,CC003,Q009,6,Welfare & Benefit,95.68
HGY20240012,2025,10,CC003,Q009,7,Formazione & Sviluppo,47.84
HGY20240013,2024,12,CC008,Q010,1,Retribuzione Diretta,2392.0
HGY20240013,2024,12,CC008,Q010,2,Retribuzione Indiretta,368.0
HGY20240013,2024,12,CC008,Q010,3,Premi e Incentivi,184.0
HGY20240014,2024,1,CC016,Q009,4,Oneri Previdenziali,549.12
HGY20240014,2024,1,CC016,Q009,5,Quota TFR,228.8
HGY20240014,2024,1,CC016,Q009,6,Welfare & Benefit,91.52
HGY20240014,2024,1,CC016,Q009,7,Formazione & Sviluppo,45.76
HGY20240014,2024,2,CC016,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240014,2024,2,CC016,Q009,2,Retribuzione Indiretta,436.8
HGY20240014,2024,2,CC016,Q009,3,Premi e Incentivi,218.4
HGY20240014,2024,2,CC016,Q009,4,Oneri Previdenziali,524.16
HGY20240014,2024,2,CC016,Q009,5,Quota TFR,218.4
HGY20240014,2024,2,CC016,Q009,6,Welfare & Benefit,87.36
HGY20240014,2024,2,CC016,Q009,7,Formazione & Sviluppo,43.68
HGY20240014,2024,3,CC016,Q009,1,Retribuzione Diretta,2839.2000000000003
HGY20240014,2024,3,CC016,Q009,2,Retribuzione Indiretta,436.8
HGY20240014,2024,3,CC016,Q009,3,Premi e Incentivi,218.4
HGY20240014,2024,3,CC016,Q009,4,Oneri Previdenziali,524.16
HGY20240014,2024,3,CC016,Q009,5,Quota TFR,218.4
HGY20240014,2024,3,CC016,Q009,6,Welfare & Benefit,87.36
HGY20240014,2024,3,CC016,Q009,7,Formazione & Sviluppo,43.68
HGY20240014,2024,4,CC016,Q009,1,Retribuzione Diretta,2704.0
HGY20240014,2024,4,CC016,Q009,2,Retribuzione Indiretta,416.0
HGY20240014,2024,4,CC016,Q009,3,Premi e Incentivi,208.0
HGY20240014,2024,4,CC016,Q009,4,Oneri Previdenziali,499.2
HGY20240014,2024,4,CC016,Q009,5,Quota TFR,208.0
HGY20240014,2024,4,CC016,Q009,6,Welfare & Benefit,83.2
HGY20240014,2024,4,CC016,Q009,7,Formazione & Sviluppo,41.6
