EmployeeID,Year,Month,AccruedLeaveHours,TakenLeaveHours,MonthlyLeaveBalance
HGY20240120,2025,8,13.0,12.0,1.0
HGY20240120,2025,9,13.0,6.0,7.0
HGY20240120,2025,10,13.0,12.0,1.0
HGY20240120,2025,11,13.0,12.0,1.0
HGY20240120,2025,12,13.0,0.0,13.0
HGY20240121,2024,1,17.33,16.0,1.3299999999999983
HGY20240121,2024,2,17.33,24.0,-6.670000000000002
HGY20240121,2024,3,17.33,16.0,1.3299999999999983
HGY20240121,2024,4,17.33,16.0,1.3299999999999983
HGY20240121,2024,5,17.33,16.0,1.3299999999999983
HGY20240121,2024,6,17.33,8.0,9.329999999999998
HGY20240121,2024,7,17.33,8.0,9.329999999999998
HGY20240121,2024,8,17.33,8.0,9.329999999999998
HGY20240121,2024,9,17.33,16.0,1.3299999999999983
HGY20240121,2024,10,17.33,8.0,9.329999999999998
HGY20240121,2024,11,17.33,24.0,-6.670000000000002
HGY20240121,2024,12,17.33,0.0,17.33
HGY20240121,2025,1,17.33,16.0,1.3299999999999983
HGY20240121,2025,2,17.33,16.0,1.3299999999999983
HGY20240121,2025,3,17.33,16.0,1.3299999999999983
HGY20240121,2025,4,17.33,8.0,9.329999999999998
HGY20240121,2025,5,17.33,0.0,17.33
HGY20240121,2025,6,17.33,8.0,9.329999999999998
HGY20240121,2025,7,17.33,8.0,9.329999999999998
HGY20240121,2025,8,17.33,16.0,1.3299999999999983
HGY20240121,2025,9,17.33,0.0,17.33
HGY20240121,2025,10,17.33,32.0,-14.670000000000002
HGY20240121,2025,11,17.33,8.0,9.329999999999998
HGY20240121,2025,12,17.33,8.0,9.329999999999998
HGY20240122,2024,1,17.33,8.0,9.329999999999998
HGY20240122,2024,2,17.33,16.0,1.3299999999999983
HGY20240122,2024,3,17.33,16.0,1.3299999999999983
HGY20240122,2024,4,17.33,16.0,1.3299999999999983
HGY20240122,2024,5,17.33,24.0,-6.670000000000002
HGY20240122,2024,6,17.33,8.0,9.329999999999998
HGY20240122,2024,7,17.33,24.0,-6.670000000000002
HGY20240122,2024,8,17.33,8.0,9.329999999999998
HGY20240122,2024,9,17.33,16.0,1.3299999999999983
HGY20240122,2024,10,17.33,0.0,17.33
HGY20240122,2024,11,17.33,0.0,17.33
HGY20240122,2024,12,17.33,0.0,17.33
HGY20240122,2025,1,17.33,8.0,9.329999999999998
HGY20240122,2025,2,17.33,16.0,1.3299999999999983
HGY20240053,2025,1,17.33,0.0,17.33
HGY20240053,2025,2,17.33,16.0,1.3299999999999983
HGY20240053,2025,3,17.33,8.0,9.329999999999998
HGY20240053,2025,4,17.33,8.0,9.329999999999998
HGY20240053,2025,5,17.33,8.0,9.329999999999998
HGY20240053,2025,6,17.33,0.0,17.33
HGY20240053,2025,7,17.33,8.0,9.329999999999998
HGY20240053,2025,8,17.33,0.0,17.33
HGY20240053,2025,9,17.33,16.0,1.3299999999999983
HGY20240053,2025,10,17.33,16.0,1.3299999999999983
HGY20240053,2025,11,17.33,16.0,1.3299999999999983
HGY20240053,2025,12,17.33,0.0,17.33
HGY20240054,2024,1,17.33,0.0,17.33
HGY20240054,2024,2,17.33,16.0,1.3299999999999983
HGY20240054,2024,3,17.33,0.0,17.33
HGY20240054,2024,4,17.33,0.0,17.33
HGY20240054,2024,5,17.33,16.0,1.3299999999999983
HGY20240054,2024,6,17.33,16.0,1.3299999999999983
HGY20240054,2024,7,17.33,0.0,17.33
HGY20240054,2024,8,17.33,0.0,17.33
HGY20240054,2024,9,17.33,0.0,17.33
HGY20240054,2024,10,17.33,0.0,17.33
HGY20240054,2024,11,17.33,0.0,17.33
HGY20240054,2024,12,17.33,0.0,17.33
HGY20240054,2025,1,17.33,8.0,9.329999999999998
HGY20240054,2025,2,17.33,8.0,9.329999999999998
HGY20240054,2025,3,17.33,0.0,17.33
HGY20240054,2025,4,17.33,16.0,1.3299999999999983
HGY20240054,2025,5,17.33,0.0,17.33
HGY20240054,2025,6,17.33,16.0,1.3299999999999983
HGY20240054,2025,7,17.33,16.0,1.3299999999999983
HGY20240054,2025,8,17.33,0.0,17.33
HGY20240054,2025,9,17.33,0.0,17.33
HGY20240054,2025,10,17.33,0.0,17.33
HGY20240054,2025,11,17.33,16.0,1.3299999999999983
HGY20240054,2025,12,17.33,16.0,1.3299999999999983
HGY20240055,2024,1,17.33,0.0,17.33
HGY20240055,2024,2,17.33,8.0,9.329999999999998
HGY20240055,2024,3,17.33,16.0,1.3299999999999983
HGY20240055,2024,4,17.33,0.0,17.33
HGY20240055,2024,5,17.33,8.0,9.329999999999998
HGY20240055,2024,6,17.33,16.0,1.3299999999999983
HGY20240055,2024,7,17.33,16.0,1.3299999999999983
HGY20240055,2024,8,17.33,8.0,9.329999999999998
HGY20240055,2024,9,17.33,8.0,9.329999999999998
HGY20240055,2024,10,17.33,0.0,17.33
HGY20240055,2024,11,17.33,8.0,9.329999999999998
HGY20240055,2024,12,17.33,0.0,17.33
HGY20240055,2025,1,17.33,16.0,1.3299999999999983
HGY20240055,2025,2,17.33,8.0,9.329999999999998
HGY20240055,2025,3,17.33,24.0,-6.670000000000002
HGY20240055,2025,4,17.33,0.0,17.33
HGY20240055,2025,5,17.33,8.0,9.329999999999998
HGY20240055,2025,6,17.33,0.0,17.33
HGY20240055,2025,7,17.33,0.0,17.33
HGY20240055,2025,8,17.33,0.0,17.33
HGY20240055,2025,9,17.33,8.0,9.329999999999998
HGY20240055,2025,10,17.33,32.0,-14.670000000000002
HGY20240055,2025,11,17.33,0.0,17.33
HGY20240055,2025,12,17.33,0.0,17.33
HGY20240056,2024,1,17.33,8.0,9.329999999999998
HGY20240056,2024,2,17.33,8.0,9.329999999999998
HGY20240056,2024,3,17.33,32.0,-14.670000000000002
HGY20240056,2024,4,17.33,16.0,1.3299999999999983
HGY20240056,2024,5,17.33,16.0,1.3299999999999983
HGY20240056,2024,6,17.33,32.0,-14.670000000000002
HGY20240056,2024,7,17.33,16.0,1.3299999999999983
HGY20240056,2024,8,17.33,0.0,17.33
HGY20240056,2024,9,17.33,0.0,17.33
HGY20240056,2024,10,17.33,0.0,17.33
HGY20240056,2024,11,17.33,24.0,-6.670000000000002
HGY20240056,2024,12,17.33,32.0,-14.670000000000002
HGY20240056,2025,1,17.33,32.0,-14.670000000000002
HGY20240056,2025,2,17.33,16.0,1.3299999999999983
HGY20240056,2025,3,17.33,16.0,1.3299999999999983
HGY20240056,2025,4,17.33,16.0,1.3299999999999983
HGY20240056,2025,5,17.33,0.0,17.33
HGY20240056,2025,6,17.33,16.0,1.3299999999999983
HGY20240056,2025,7,17.33,0.0,17.33
HGY20240056,2025,8,17.33,0.0,17.33
HGY20240056,2025,9,17.33,32.0,-14.670000000000002
HGY20240056,2025,10,17.33,0.0,17.33
HGY20240056,2025,11,17.33,16.0,1.3299999999999983
HGY20240056,2025,12,17.33,0.0,17.33
HGY20240057,2024,1,17.33,0.0,17.33
HGY20240057,2024,2,17.33,24.0,-6.670000000000002
HGY20240057,2024,3,17.33,16.0,1.3299999999999983
HGY20240057,2024,4,17.33,16.0,1.3299999999999983
HGY20240057,2024,5,17.33,8.0,9.329999999999998
HGY20240057,2024,6,17.33,8.0,9.329999999999998
HGY20240057,2024,7,17.33,24.0,-6.670000000000002
HGY20240057,2024,8,17.33,0.0,17.33
HGY20240057,2024,9,17.33,8.0,9.329999999999998
HGY20240057,2024,10,17.33,24.0,-6.670000000000002
HGY20240057,2024,11,17.33,16.0,1.3299999999999983
HGY20240057,2024,12,17.33,0.0,17.33
HGY20240057,2025,1,17.33,40.0,-22.67
HGY20240057,2025,2,17.33,8.0,9.329999999999998
HGY20240057,2025,3,17.33,16.0,1.3299999999999983
HGY20240057,2025,4,17.33,8.0,9.329999999999998
HGY20240057,2025,5,17.33,16.0,1.3299999999999983
HGY20240057,2025,6,17.33,0.0,17.33
HGY20240057,2025,7,17.33,0.0,17.33
HGY20240057,2025,8,17.33,8.0,9.329999999999998
HGY20240057,2025,9,17.33,16.0,1.3299999999999983
HGY20240057,2025,10,17.33,0.0,17.33
HGY20240057,2025,11,17.33,8.0,9.329999999999998
HGY20240057,2025,12,17.33,0.0,17.33
HGY20240058,2024,1,17.33,8.0,9.329999999999998
HGY20240058,2024,2,17.33,16.0,1.3299999999999983
HGY20240058,2024,3,17.33,24.0,-6.670000000000002
HGY20240058,2024,4,17.33,8.0,9.329999999999998
HGY20240058,2024,5,17.33,0.0,17.33
HGY20240058,2024,6,17.33,0.0,17.33
HGY20240058,2024,7,17.33,8.0,9.329999999999998
HGY20240058,2024,8,17.33,16.0,1.3299999999999983
HGY20240058,2024,9,17.33,24.0,-6.670000000000002
HGY20240058,2024,10,17.33,0.0,17.33
HGY20240058,2024,11,17.33,16.0,1.3299999999999983
HGY20240058,2024,12,17.33,8.0,9.329999999999998
HGY20240058,2025,1,17.33,0.0,17.33
HGY20240058,2025,2,17.33,24.0,-6.670000000000002
HGY20240058,2025,3,17.33,24.0,-6.670000000000002
HGY20240058,2025,4,17.33,8.0,9.329999999999998
HGY20240058,2025,5,17.33,0.0,17.33
HGY20240058,2025,6,17.33,16.0,1.3299999999999983
HGY20240059,2024,5,17.33,24.0,-6.670000000000002
HGY20240059,2024,6,17.33,0.0,17.33
HGY20240059,2024,7,17.33,0.0,17.33
HGY20240059,2024,8,17.33,0.0,17.33
HGY20240059,2024,9,17.33,0.0,17.33
HGY20240059,2024,10,17.33,0.0,17.33
HGY20240059,2024,11,17.33,0.0,17.33
HGY20240059,2024,12,17.33,0.0,17.33
HGY20240059,2025,1,17.33,0.0,17.33
HGY20240059,2025,2,17.33,0.0,17.33
HGY20240059,2025,3,17.33,0.0,17.33
HGY20240059,2025,4,17.33,0.0,17.33
HGY20240059,2025,5,17.33,0.0,17.33
HGY20240059,2025,6,17.33,0.0,17.33
HGY20240059,2025,7,17.33,0.0,17.33
HGY20240059,2025,8,17.33,0.0,17.33
HGY20240059,2025,9,17.33,0.0,17.33
HGY20240059,2025,10,17.33,0.0,17.33
HGY20240059,2025,11,17.33,0.0,17.33
HGY20240059,2025,12,17.33,0.0,17.33
HGY20240060,2024,1,17.33,8.0,9.329999999999998
HGY20240060,2024,2,17.33,8.0,9.329999999999998
HGY20240060,2024,3,17.33,24.0,-6.670000000000002
HGY20240060,2024,4,17.33,16.0,1.3299999999999983
HGY20240060,2024,5,17.33,8.0,9.329999999999998
HGY20240060,2024,6,17.33,8.0,9.329999999999998
HGY20240060,2024,7,17.33,24.0,-6.670000000000002
HGY20240060,2024,8,17.33,0.0,17.33
HGY20240060,2024,9,17.33,32.0,-14.670000000000002
HGY20240060,2024,10,17.33,8.0,9.329999999999998
HGY20240060,2024,11,17.33,8.0,9.329999999999998
HGY20240060,2024,12,17.33,0.0,17.33
HGY20240060,2025,1,17.33,0.0,17.33
HGY20240060,2025,2,17.33,0.0,17.33
HGY20240060,2025,3,17.33,24.0,-6.670000000000002
HGY20240060,2025,4,17.33,8.0,9.329999999999998
HGY20240060,2025,5,17.33,16.0,1.3299999999999983
HGY20240060,2025,6,17.33,24.0,-6.670000000000002
HGY20240060,2025,7,17.33,0.0,17.33
HGY20240060,2025,8,17.33,8.0,9.329999999999998
HGY20240060,2025,9,17.33,8.0,9.329999999999998
HGY20240060,2025,10,17.33,8.0,9.329999999999998
HGY20240060,2025,11,17.33,8.0,9.329999999999998
HGY20240060,2025,12,17.33,16.0,1.3299999999999983
HGY20240061,2024,1,17.33,8.0,9.329999999999998
HGY20240061,2024,2,17.33,8.0,9.329999999999998
HGY20240061,2024,3,17.33,8.0,9.329999999999998
HGY20240061,2024,4,17.33,8.0,9.329999999999998
HGY20240061,2024,5,17.33,16.0,1.3299999999999983
HGY20240061,2024,6,17.33,0.0,17.33
HGY20240061,2024,7,17.33,16.0,1.3299999999999983
HGY20240061,2024,8,17.33,8.0,9.329999999999998
HGY20240061,2024,9,17.33,16.0,1.3299999999999983
HGY20240061,2024,10,17.33,16.0,1.3299999999999983
HGY20240061,2024,11,17.33,8.0,9.329999999999998
HGY20240061,2024,12,17.33,0.0,17.33
HGY20240061,2025,1,17.33,8.0,9.329999999999998
HGY20240061,2025,2,17.33,24.0,-6.670000000000002
HGY20240061,2025,3,17.33,8.0,9.329999999999998
HGY20240061,2025,4,17.33,16.0,1.3299999999999983
HGY20240061,2025,5,17.33,8.0,9.329999999999998
HGY20240061,2025,6,17.33,16.0,1.3299999999999983
HGY20240061,2025,7,17.33,8.0,9.329999999999998
HGY20240061,2025,8,17.33,16.0,1.3299999999999983
HGY20240061,2025,9,17.33,8.0,9.329999999999998
HGY20240061,2025,10,17.33,16.0,1.3299999999999983
HGY20240061,2025,11,17.33,16.0,1.3299999999999983
HGY20240061,2025,12,17.33,8.0,9.329999999999998
HGY20240062,2024,1,17.33,8.0,9.329999999999998
HGY20240062,2024,2,17.33,16.0,1.3299999999999983
HGY20240062,2024,3,17.33,16.0,1.3299999999999983
HGY20240062,2024,4,17.33,16.0,1.3299999999999983
HGY20240062,2024,5,17.33,8.0,9.329999999999998
HGY20240062,2024,6,17.33,8.0,9.329999999999998
HGY20240062,2024,7,17.33,16.0,1.3299999999999983
HGY20240062,2024,8,17.33,8.0,9.329999999999998
HGY20240062,2024,9,17.33,0.0,17.33
HGY20240062,2024,10,17.33,0.0,17.33
HGY20240062,2024,11,17.33,0.0,17.33
HGY20240062,2024,12,17.33,0.0,17.33
HGY20240062,2025,1,17.33,0.0,17.33
HGY20240062,2025,2,17.33,0.0,17.33
HGY20240062,2025,3,17.33,0.0,17.33
HGY20240062,2025,4,17.33,0.0,17.33
HGY20240062,2025,5,17.33,0.0,17.33
HGY20240062,2025,6,17.33,0.0,17.33
HGY20240062,2025,7,17.33,0.0,17.33
HGY20240062,2025,8,17.33,0.0,17.33
HGY20240062,2025,9,17.33,0.0,17.33
HGY20240062,2025,10,17.33,0.0,17.33
HGY20240062,2025,11,17.33,0.0,17.33
HGY20240062,2025,12,17.33,0.0,17.33
HGY20240063,2024,1,17.33,8.0,9.329999999999998
HGY20240063,2024,2,17.33,0.0,17.33
HGY20240063,2024,3,17.33,24.0,-6.670000000000002
HGY20240063,2024,4,17.33,0.0,17.33
HGY20240063,2024,5,17.33,24.0,-6.670000000000002
HGY20240063,2024,6,17.33,8.0,9.329999999999998
HGY20240063,2024,7,17.33,24.0,-6.670000000000002
HGY20240063,2024,8,17.33,16.0,1.3299999999999983
HGY20240063,2024,9,17.33,8.0,9.329999999999998
HGY20240063,2024,10,17.33,16.0,1.3299999999999983
HGY20240063,2024,11,17.33,8.0,9.329999999999998
HGY20240063,2024,12,17.33,0.0,17.33
HGY20240063,2025,1,17.33,8.0,9.329999999999998
HGY20240063,2025,2,17.33,0.0,17.33
HGY20240063,2025,3,17.33,8.0,9.329999999999998
HGY20240063,2025,4,17.33,24.0,-6.670000000000002
HGY20240063,2025,5,17.33,0.0,17.33
HGY20240063,2025,6,17.33,32.0,-14.670000000000002
HGY20240063,2025,7,17.33,40.0,-22.67
HGY20240063,2025,8,17.33,0.0,17.33
HGY20240063,2025,9,17.33,16.0,1.3299999999999983
HGY20240063,2025,10,17.33,8.0,9.329999999999998
HGY20240063,2025,11,17.33,8.0,9.329999999999998
HGY20240063,2025,12,17.33,16.0,1.3299999999999983
HGY20240064,2024,1,13.0,6.0,7.0
HGY20240064,2024,2,13.0,0.0,13.0
HGY20240064,2024,3,13.0,12.0,1.0
HGY20240064,2024,4,13.0,12.0,1.0
HGY20240064,2024,5,13.0,0.0,13.0
HGY20240064,2024,6,13.0,0.0,13.0
HGY20240064,2024,7,13.0,12.0,1.0
HGY20240064,2024,8,13.0,6.0,7.0
HGY20240064,2024,9,13.0,12.0,1.0
HGY20240064,2024,10,13.0,6.0,7.0
HGY20240137,2025,1,17.33,8.0,9.329999999999998
HGY20240137,2025,2,17.33,0.0,17.33
HGY20240137,2025,3,17.33,16.0,1.3299999999999983
HGY20240137,2025,4,17.33,16.0,1.3299999999999983
HGY20240137,2025,5,17.33,16.0,1.3299999999999983
HGY20240137,2025,6,17.33,16.0,1.3299999999999983
HGY20240137,2025,7,17.33,8.0,9.329999999999998
HGY20240137,2025,8,17.33,24.0,-6.670000000000002
HGY20240137,2025,9,17.33,8.0,9.329999999999998
HGY20240137,2025,10,17.33,8.0,9.329999999999998
HGY20240137,2025,11,17.33,8.0,9.329999999999998
HGY20240137,2025,12,17.33,0.0,17.33
HGY20240138,2024,1,17.33,16.0,1.3299999999999983
HGY20240138,2024,2,17.33,0.0,17.33
HGY20240138,2024,3,17.33,24.0,-6.670000000000002
HGY20240138,2024,4,17.33,8.0,9.329999999999998
HGY20240138,2024,5,17.33,24.0,-6.670000000000002
HGY20240138,2024,6,17.33,8.0,9.329999999999998
HGY20240138,2024,7,17.33,0.0,17.33
HGY20240138,2024,8,17.33,8.0,9.329999999999998
HGY20240138,2024,9,17.33,16.0,1.3299999999999983
HGY20240138,2024,10,17.33,16.0,1.3299999999999983
HGY20240138,2024,11,17.33,0.0,17.33
HGY20240138,2024,12,17.33,8.0,9.329999999999998
HGY20240138,2025,1,17.33,8.0,9.329999999999998
HGY20240138,2025,2,17.33,0.0,17.33
HGY20240138,2025,3,17.33,8.0,9.329999999999998
HGY20240138,2025,4,17.33,0.0,17.33
HGY20240138,2025,5,17.33,8.0,9.329999999999998
HGY20240138,2025,6,17.33,0.0,17.33
HGY20240138,2025,7,17.33,8.0,9.329999999999998
HGY20240138,2025,8,17.33,8.0,9.329999999999998
HGY20240138,2025,9,17.33,0.0,17.33
HGY20240138,2025,10,17.33,0.0,17.33
HGY20240138,2025,11,17.33,8.0,9.329999999999998
HGY20240138,2025,12,17.33,16.0,1.3299999999999983
HGY20240139,2024,1,17.33,8.0,9.329999999999998
HGY20240139,2024,2,17.33,40.0,-22.67
HGY20240139,2024,3,17.33,8.0,9.329999999999998
HGY20240139,2024,4,17.33,8.0,9.329999999999998
HGY20240139,2024,5,17.33,16.0,1.3299999999999983
HGY20240139,2024,6,17.33,0.0,17.33
HGY20240139,2024,7,17.33,8.0,9.329999999999998
HGY20240139,2024,8,17.33,8.0,9.329999999999998
HGY20240139,2024,9,17.33,8.0,9.329999999999998
HGY20240139,2024,10,17.33,8.0,9.329999999999998
HGY20240139,2024,11,17.33,8.0,9.329999999999998
HGY20240139,2024,12,17.33,16.0,1.3299999999999983
HGY20240139,2025,1,17.33,8.0,9.329999999999998
HGY20240139,2025,2,17.33,24.0,-6.670000000000002
HGY20240139,2025,3,17.33,16.0,1.3299999999999983
HGY20240139,2025,4,17.33,8.0,9.329999999999998
HGY20240139,2025,5,17.33,16.0,1.3299999999999983
HGY20240139,2025,6,17.33,16.0,1.3299999999999983
HGY20240139,2025,7,17.33,40.0,-22.67
HGY20240139,2025,8,17.33,16.0,1.3299999999999983
HGY20240139,2025,9,17.33,8.0,9.329999999999998
HGY20240139,2025,10,17.33,8.0,9.329999999999998
HGY20240139,2025,11,17.33,16.0,1.3299999999999983
HGY20240139,2025,12,17.33,0.0,17.33
HGY20240140,2024,1,13.0,6.0,7.0
HGY20240140,2024,2,13.0,0.0,13.0
HGY20240140,2024,3,13.0,12.0,1.0
HGY20240140,2024,4,13.0,6.0,7.0
HGY20240140,2024,5,13.0,18.0,-5.0
HGY20240140,2024,6,13.0,12.0,1.0
HGY20240140,2024,7,13.0,6.0,7.0
HGY20240140,2024,8,13.0,6.0,7.0
HGY20240140,2024,9,13.0,0.0,13.0
HGY20240140,2024,10,13.0,18.0,-5.0
HGY20240140,2024,11,13.0,0.0,13.0
HGY20240140,2024,12,13.0,0.0,13.0
HGY20240140,2025,1,13.0,6.0,7.0
HGY20240140,2025,2,13.0,0.0,13.0
HGY20240140,2025,3,13.0,6.0,7.0
HGY20240140,2025,4,13.0,6.0,7.0
HGY20240140,2025,5,13.0,6.0,7.0
HGY20240140,2025,6,13.0,18.0,-5.0
HGY20240140,2025,7,13.0,18.0,-5.0
HGY20240140,2025,8,13.0,6.0,7.0
HGY20240140,2025,9,13.0,0.0,13.0
HGY20240140,2025,10,13.0,6.0,7.0
HGY20240140,2025,11,13.0,12.0,1.0
HGY20240140,2025,12,13.0,6.0,7.0
HGY20240141,2024,1,17.33,0.0,17.33
HGY20240141,2024,2,17.33,0.0,17.33
HGY20240141,2024,3,17.33,0.0,17.33
HGY20240141,2024,4,17.33,0.0,17.33
HGY20240141,2024,5,17.33,0.0,17.33
HGY20240141,2024,6,17.33,0.0,17.33
HGY20240141,2024,7,17.33,0.0,17.33
HGY20240141,2024,8,17.33,0.0,17.33
HGY20240141,2024,9,17.33,8.0,9.329999999999998
HGY20240141,2024,10,17.33,16.0,1.3299999999999983
HGY20240141,2024,11,17.33,8.0,9.329999999999998
HGY20240141,2024,12,17.33,16.0,1.3299999999999983
HGY20240141,2025,1,17.33,8.0,9.329999999999998
HGY20240141,2025,2,17.33,0.0,17.33
HGY20240141,2025,3,17.33,24.0,-6.670000000000002
HGY20240141,2025,4,17.33,0.0,17.33
HGY20240141,2025,5,17.33,8.0,9.329999999999998
HGY20240141,2025,6,17.33,0.0,17.33
HGY20240141,2025,7,17.33,16.0,1.3299999999999983
HGY20240141,2025,8,17.33,8.0,9.329999999999998
HGY20240141,2025,9,17.33,16.0,1.3299999999999983
HGY20240141,2025,10,17.33,8.0,9.329999999999998
HGY20240141,2025,11,17.33,0.0,17.33
HGY20240141,2025,12,17.33,16.0,1.3299999999999983
HGY20240142,2024,1,17.33,0.0,17.33
HGY20240142,2024,2,17.33,0.0,17.33
HGY20240142,2024,3,17.33,0.0,17.33
HGY20240142,2024,4,17.33,0.0,17.33
HGY20240142,2024,5,17.33,0.0,17.33
HGY20240142,2024,6,17.33,0.0,17.33
HGY20240142,2024,7,17.33,0.0,17.33
HGY20240142,2024,8,17.33,0.0,17.33
HGY20240142,2024,9,17.33,16.0,1.3299999999999983
HGY20240142,2024,10,17.33,16.0,1.3299999999999983
HGY20240142,2024,11,17.33,8.0,9.329999999999998
HGY20240142,2024,12,17.33,0.0,17.33
HGY20240142,2025,1,17.33,16.0,1.3299999999999983
HGY20240142,2025,2,17.33,0.0,17.33
HGY20240142,2025,3,17.33,8.0,9.329999999999998
HGY20240142,2025,4,17.33,0.0,17.33
HGY20240142,2025,5,17.33,0.0,17.33
HGY20240142,2025,6,17.33,8.0,9.329999999999998
HGY20240069,2024,7,17.33,8.0,9.329999999999998
HGY20240069,2024,8,17.33,8.0,9.329999999999998
HGY20240069,2024,9,17.33,8.0,9.329999999999998
HGY20240069,2024,10,17.33,0.0,17.33
HGY20240069,2024,11,17.33,16.0,1.3299999999999983
HGY20240069,2024,12,17.33,0.0,17.33
HGY20240069,2025,1,17.33,8.0,9.329999999999998
HGY20240069,2025,2,17.33,24.0,-6.670000000000002
HGY20240069,2025,3,17.33,8.0,9.329999999999998
HGY20240069,2025,4,17.33,0.0,17.33
HGY20240069,2025,5,17.33,16.0,1.3299999999999983
HGY20240069,2025,6,17.33,0.0,17.33
HGY20240069,2025,7,17.33,8.0,9.329999999999998
HGY20240069,2025,8,17.33,24.0,-6.670000000000002
HGY20240069,2025,9,17.33,0.0,17.33
HGY20240069,2025,10,17.33,8.0,9.329999999999998
HGY20240069,2025,11,17.33,0.0,17.33
HGY20240069,2025,12,17.33,8.0,9.329999999999998
HGY20240070,2024,1,13.0,6.0,7.0
HGY20240070,2024,2,13.0,6.0,7.0
HGY20240070,2024,3,13.0,12.0,1.0
HGY20240070,2024,4,13.0,0.0,13.0
HGY20240070,2024,5,13.0,6.0,7.0
HGY20240070,2024,6,13.0,0.0,13.0
HGY20240070,2024,7,13.0,0.0,13.0
HGY20240070,2024,8,13.0,12.0,1.0
HGY20240070,2024,9,13.0,6.0,7.0
HGY20240070,2024,10,13.0,0.0,13.0
HGY20240070,2024,11,13.0,0.0,13.0
HGY20240070,2024,12,13.0,0.0,13.0
HGY20240070,2025,1,13.0,30.0,-17.0
HGY20240070,2025,2,13.0,6.0,7.0
HGY20240070,2025,3,13.0,0.0,13.0
HGY20240070,2025,4,13.0,6.0,7.0
HGY20240070,2025,5,13.0,6.0,7.0
HGY20240070,2025,6,13.0,6.0,7.0
HGY20240070,2025,7,13.0,24.0,-11.0
HGY20240070,2025,8,13.0,6.0,7.0
HGY20240070,2025,9,13.0,0.0,13.0
HGY20240070,2025,10,13.0,6.0,7.0
HGY20240070,2025,11,13.0,18.0,-5.0
HGY20240070,2025,12,13.0,6.0,7.0
HGY20240071,2024,1,17.33,40.0,-22.67
HGY20240071,2024,2,17.33,16.0,1.3299999999999983
HGY20240071,2024,3,17.33,8.0,9.329999999999998
HGY20240071,2024,4,17.33,0.0,17.33
HGY20240071,2024,5,17.33,8.0,9.329999999999998
HGY20240071,2024,6,17.33,8.0,9.329999999999998
HGY20240071,2024,7,17.33,8.0,9.329999999999998
HGY20240071,2024,8,17.33,16.0,1.3299999999999983
HGY20240071,2024,9,17.33,8.0,9.329999999999998
HGY20240071,2024,10,17.33,8.0,9.329999999999998
HGY20240071,2024,11,17.33,16.0,1.3299999999999983
HGY20240071,2024,12,17.33,0.0,17.33
HGY20240071,2025,1,17.33,0.0,17.33
HGY20240071,2025,2,17.33,8.0,9.329999999999998
HGY20240071,2025,3,17.33,32.0,-14.670000000000002
HGY20240071,2025,4,17.33,24.0,-6.670000000000002
HGY20240071,2025,5,17.33,16.0,1.3299999999999983
HGY20240071,2025,6,17.33,8.0,9.329999999999998
HGY20240071,2025,7,17.33,0.0,17.33
HGY20240071,2025,8,17.33,8.0,9.329999999999998
HGY20240071,2025,9,17.33,8.0,9.329999999999998
HGY20240071,2025,10,17.33,24.0,-6.670000000000002
HGY20240071,2025,11,17.33,8.0,9.329999999999998
HGY20240071,2025,12,17.33,0.0,17.33
HGY20240072,2024,1,17.33,8.0,9.329999999999998
HGY20240072,2024,2,17.33,16.0,1.3299999999999983
HGY20240072,2024,3,17.33,16.0,1.3299999999999983
HGY20240072,2024,4,17.33,16.0,1.3299999999999983
HGY20240072,2024,5,17.33,0.0,17.33
HGY20240072,2024,6,17.33,8.0,9.329999999999998
HGY20240072,2024,7,17.33,8.0,9.329999999999998
HGY20240072,2024,8,17.33,8.0,9.329999999999998
HGY20240072,2024,9,17.33,8.0,9.329999999999998
HGY20240072,2024,10,17.33,8.0,9.329999999999998
HGY20240072,2024,11,17.33,16.0,1.3299999999999983
HGY20240072,2024,12,17.33,0.0,17.33
HGY20240072,2025,1,17.33,16.0,1.3299999999999983
HGY20240072,2025,2,17.33,8.0,9.329999999999998
HGY20240072,2025,3,17.33,24.0,-6.670000000000002
HGY20240072,2025,4,17.33,0.0,17.33
HGY20240072,2025,5,17.33,8.0,9.329999999999998
HGY20240072,2025,6,17.33,24.0,-6.670000000000002
HGY20240072,2025,7,17.33,16.0,1.3299999999999983
HGY20240072,2025,8,17.33,8.0,9.329999999999998
HGY20240072,2025,9,17.33,24.0,-6.670000000000002
HGY20240072,2025,10,17.33,24.0,-6.670000000000002
HGY20240072,2025,11,17.33,24.0,-6.670000000000002
HGY20240072,2025,12,17.33,24.0,-6.670000000000002
HGY20240073,2024,1,17.33,8.0,9.329999999999998
HGY20240073,2024,2,17.33,16.0,1.3299999999999983
HGY20240073,2024,3,17.33,0.0,17.33
HGY20240073,2024,4,17.33,0.0,17.33
HGY20240073,2024,5,17.33,0.0,17.33
HGY20240073,2024,6,17.33,16.0,1.3299999999999983
HGY20240073,2024,7,17.33,24.0,-6.670000000000002
HGY20240073,2024,8,17.33,40.0,-22.67
HGY20240073,2024,9,17.33,24.0,-6.670000000000002
HGY20240073,2024,10,17.33,16.0,1.3299999999999983
HGY20240073,2024,11,17.33,16.0,1.3299999999999983
HGY20240073,2024,12,17.33,24.0,-6.670000000000002
HGY20240073,2025,1,17.33,8.0,9.329999999999998
