SatisfactionKey,OrderNumber,OrderDateKey,SurveyDateKey,SatisfactionScore,Comments
661,ORD00000661,20230113,20230117,4,
662,ORD00000662,20230113,20230119,5,
663,ORD00000663,20230113,20230114,4,
664,ORD00000664,20230113,20230118,3,
665,ORD00000665,20230113,20230117,2,Follow-up required
666,ORD00000666,20230113,20230119,3,
667,ORD00000667,20230113,20230120,3,
668,ORD00000668,20230113,20230120,3,
669,ORD00000669,20230113,20230117,3,
670,ORD00000670,20230113,20230116,3,
671,ORD00000671,20230113,20230119,3,
672,ORD00000672,20230113,20230120,5,
673,ORD00000673,20230113,20230116,2,Follow-up required
674,ORD00000674,20230113,20230119,4,
675,ORD00000675,20230113,20230114,4,
676,ORD00000676,20230113,20230115,5,
677,ORD00000677,20230113,20230114,2,Follow-up required
678,ORD00000678,20230113,20230114,4,
679,ORD00000679,20230113,20230118,5,
680,ORD00000680,20230113,20230117,5,
681,ORD00000681,20230113,20230120,5,
682,ORD00000682,20230113,20230119,3,
683,ORD00000683,20230113,20230114,3,
684,ORD00000684,20230113,20230119,4,
685,ORD00000685,20230113,20230115,5,
686,ORD00000686,20230113,20230117,4,
687,ORD00000687,20230113,20230119,4,
688,ORD00000688,20230114,20230119,3,
689,ORD00000689,20230114,20230117,5,
690,ORD00000690,20230114,20230115,3,
691,ORD00000691,20230114,20230120,3,
692,ORD00000692,20230114,20230118,4,
693,ORD00000693,20230114,20230121,4,
694,ORD00000694,20230114,20230117,3,
695,ORD00000695,20230114,20230121,2,Follow-up required
696,ORD00000696,20230114,20230120,4,
697,ORD00000697,20230114,20230119,3,
698,ORD00000698,20230114,20230116,4,
699,ORD00000699,20230114,20230120,3,
700,ORD00000700,20230114,20230119,4,
701,ORD00000701,20230114,20230116,4,
702,ORD00000702,20230114,20230116,2,Follow-up required
703,ORD00000703,20230114,20230116,3,
704,ORD00000704,20230114,20230119,2,Follow-up required
705,ORD00000705,20230114,20230115,2,Follow-up required
706,ORD00000706,20230114,20230117,5,
707,ORD00000707,20230114,20230118,3,
708,ORD00000708,20230114,20230115,5,
709,ORD00000709,20230114,20230115,3,
710,ORD00000710,20230114,20230118,4,
711,ORD00000711,20230114,20230118,5,
712,ORD00000712,20230114,20230121,4,
713,ORD00000713,20230114,20230117,4,
714,ORD00000714,20230114,20230120,4,
715,ORD00000715,20230114,20230121,3,
716,ORD00000716,20230114,20230115,5,
717,ORD00000717,20230114,20230117,5,
718,ORD00000718,20230114,20230115,5,
719,ORD00000719,20230114,20230120,2,Follow-up required
720,ORD00000720,20230114,20230120,5,
721,ORD00000721,20230114,20230118,5,
722,ORD00000722,20230114,20230121,3,
723,ORD00000723,20230114,20230116,2,Follow-up required
724,ORD00000724,20230114,20230117,5,
725,ORD00000725,20230114,20230117,4,
726,ORD00000726,20230114,20230116,5,
727,ORD00000727,20230114,20230120,2,Follow-up required
728,ORD00000728,20230114,20230115,5,
729,ORD00000729,20230114,20230121,3,
730,ORD00000730,20230114,20230116,3,
731,ORD00000731,20230114,20230120,3,
732,ORD00000732,20230114,20230116,5,
733,ORD00000733,20230114,20230119,4,
734,ORD00000734,20230114,20230115,4,
735,ORD00000735,20230114,20230116,4,
736,ORD00000736,20230114,20230120,5,
737,ORD00000737,20230114,20230120,4,
738,ORD00000738,20230114,20230116,5,
739,ORD00000739,20230114,20230121,4,
740,ORD00000740,20230115,20230120,4,
741,ORD00000741,20230115,20230120,4,
742,ORD00000742,20230115,20230120,3,
743,ORD00000743,20230115,20230119,5,
744,ORD00000744,20230115,20230118,4,
745,ORD00000745,20230115,20230120,3,
746,ORD00000746,20230115,20230116,5,
747,ORD00000747,20230115,20230119,4,
748,ORD00000748,20230115,20230118,4,
749,ORD00000749,20230115,20230119,5,
750,ORD00000750,20230115,20230120,4,
751,ORD00000751,20230115,20230117,2,Follow-up required
752,ORD00000752,20230115,20230117,5,
753,ORD00000753,20230115,20230121,4,
754,ORD00000754,20230115,20230119,3,
755,ORD00000755,20230115,20230118,2,Follow-up required
756,ORD00000756,20230115,20230118,5,
757,ORD00000757,20230115,20230116,4,
758,ORD00000758,20230115,20230120,4,
759,ORD00000759,20230115,20230117,5,
760,ORD00000760,20230115,20230118,5,
761,ORD00000761,20230115,20230116,3,
762,ORD00000762,20230115,20230119,3,
763,ORD00000763,20230115,20230121,3,
764,ORD00000764,20230115,20230116,5,
765,ORD00000765,20230115,20230117,1,Follow-up required
766,ORD00000766,20230115,20230121,4,
767,ORD00000767,20230115,20230120,5,
768,ORD00000768,20230115,20230121,5,
769,ORD00000769,20230115,20230116,3,
770,ORD00000770,20230115,20230119,5,
771,ORD00000771,20230115,20230116,2,Follow-up required
772,ORD00000772,20230115,20230119,5,
773,ORD00000773,20230115,20230116,2,Follow-up required
774,ORD00000774,20230115,20230117,4,
775,ORD00000775,20230115,20230118,5,
776,ORD00000776,20230115,20230122,2,Follow-up required
777,ORD00000777,20230115,20230120,3,
778,ORD00000778,20230115,20230119,5,
779,ORD00000779,20230115,20230117,5,
780,ORD00000780,20230115,20230119,4,
781,ORD00000781,20230115,20230118,4,
782,ORD00000782,20230115,20230119,4,
783,ORD00000783,20230115,20230118,3,
784,ORD00000784,20230115,20230118,3,
785,ORD00000785,20230115,20230119,3,
786,ORD00000786,20230115,20230117,5,
787,ORD00000787,20230115,20230116,4,
788,ORD00000788,20230115,20230121,4,
789,ORD00000789,20230115,20230121,4,
790,ORD00000790,20230115,20230117,5,
791,ORD00000791,20230115,20230121,3,
792,ORD00000792,20230116,20230118,4,
793,ORD00000793,20230116,20230118,4,
794,ORD00000794,20230116,20230123,4,
795,ORD00000795,20230116,20230120,1,Follow-up required
796,ORD00000796,20230116,20230122,5,
797,ORD00000797,20230116,20230117,5,
798,ORD00000798,20230116,20230117,4,
799,ORD00000799,20230116,20230119,4,
800,ORD00000800,20230116,20230117,5,
801,ORD00000801,20230116,20230118,5,
802,ORD00000802,20230116,20230120,3,
803,ORD00000803,20230116,20230117,4,
804,ORD00000804,20230116,20230123,4,
805,ORD00000805,20230116,20230119,4,
806,ORD00000806,20230116,20230117,5,
807,ORD00000807,20230116,20230120,5,
808,ORD00000808,20230116,20230118,5,
809,ORD00000809,20230116,20230117,4,
810,ORD00000810,20230116,20230120,2,Follow-up required
811,ORD00000811,20230116,20230119,5,
812,ORD00000812,20230116,20230118,5,
813,ORD00000813,20230116,20230123,2,Follow-up required
814,ORD00000814,20230116,20230122,5,
815,ORD00000815,20230116,20230119,5,
816,ORD00000816,20230116,20230121,4,
817,ORD00000817,20230116,20230122,4,
818,ORD00000818,20230116,20230119,4,
819,ORD00000819,20230116,20230119,2,Follow-up required
820,ORD00000820,20230116,20230123,3,
821,ORD00000821,20230116,20230117,5,
822,ORD00000822,20230116,20230117,1,Follow-up required
823,ORD00000823,20230116,20230119,3,
824,ORD00000824,20230116,20230120,4,
825,ORD00000825,20230116,20230123,4,
826,ORD00000826,20230116,20230121,5,
827,ORD00000827,20230116,20230117,3,
828,ORD00000828,20230116,20230118,3,
829,ORD00000829,20230116,20230120,5,
830,ORD00000830,20230116,20230123,4,
831,ORD00000831,20230116,20230117,3,
832,ORD00000832,20230116,20230123,4,
833,ORD00000833,20230116,20230118,2,Follow-up required
834,ORD00000834,20230116,20230118,3,
835,ORD00000835,20230116,20230119,4,
836,ORD00000836,20230116,20230121,4,
837,ORD00000837,20230116,20230122,5,
838,ORD00000838,20230116,20230123,4,
839,ORD00000839,20230116,20230117,4,
840,ORD00000840,20230116,20230119,4,
841,ORD00000841,20230116,20230119,1,Follow-up required
842,ORD00000842,20230117,20230122,4,
843,ORD00000843,20230117,20230124,3,
844,ORD00000844,20230117,20230121,5,
845,ORD00000845,20230117,20230120,2,Follow-up required
846,ORD00000846,20230117,20230121,4,
847,ORD00000847,20230117,20230122,2,Follow-up required
848,ORD00000848,20230117,20230120,5,
849,ORD00000849,20230117,20230118,4,
850,ORD00000850,20230117,20230121,4,
851,ORD00000851,20230117,20230122,2,Follow-up required
852,ORD00000852,20230117,20230123,5,
853,ORD00000853,20230117,20230119,3,
854,ORD00000854,20230117,20230120,5,
855,ORD00000855,20230117,20230120,3,
856,ORD00000856,20230117,20230120,3,
857,ORD00000857,20230117,20230118,1,Follow-up required
858,ORD00000858,20230117,20230118,4,
859,ORD00000859,20230117,20230119,4,
860,ORD00000860,20230117,20230123,2,Follow-up required
861,ORD00000861,20230117,20230120,5,
862,ORD00000862,20230117,20230122,4,
863,ORD00000863,20230117,20230118,4,
864,ORD00000864,20230117,20230118,4,
865,ORD00000865,20230117,20230123,4,
866,ORD00000866,20230117,20230119,4,
867,ORD00000867,20230117,20230122,3,
868,ORD00000868,20230117,20230121,3,
869,ORD00000869,20230117,20230118,5,
870,ORD00000870,20230117,20230122,5,
871,ORD00000871,20230117,20230124,4,
872,ORD00000872,20230117,20230121,3,
873,ORD00000873,20230117,20230118,4,
874,ORD00000874,20230117,20230118,4,
875,ORD00000875,20230117,20230123,1,Follow-up required
876,ORD00000876,20230117,20230122,3,
877,ORD00000877,20230117,20230123,5,
878,ORD00000878,20230117,20230123,4,
879,ORD00000879,20230117,20230123,1,Follow-up required
880,ORD00000880,20230117,20230118,3,
881,ORD00000881,20230117,20230121,3,
882,ORD00000882,20230117,20230124,4,
883,ORD00000883,20230117,20230124,1,Follow-up required
884,ORD00000884,20230117,20230118,2,Follow-up required
885,ORD00000885,20230117,20230123,5,
886,ORD00000886,20230117,20230123,3,
887,ORD00000887,20230117,20230120,4,
888,ORD00000888,20230117,20230121,3,
889,ORD00000889,20230117,20230122,2,Follow-up required
890,ORD00000890,20230117,20230123,3,
891,ORD00000891,20230117,20230122,5,
892,ORD00000892,20230117,20230118,5,
893,ORD00000893,20230118,20230122,5,
894,ORD00000894,20230118,20230125,4,
895,ORD00000895,20230118,20230124,4,
896,ORD00000896,20230118,20230123,3,
897,ORD00000897,20230118,20230121,3,
898,ORD00000898,20230118,20230124,5,
899,ORD00000899,20230118,20230120,1,Follow-up required
900,ORD00000900,20230118,20230121,2,Follow-up required
901,ORD00000901,20230118,20230125,3,
902,ORD00000902,20230118,20230124,1,Follow-up required
903,ORD00000903,20230118,20230121,3,
904,ORD00000904,20230118,20230122,4,
905,ORD00000905,20230118,20230119,4,
906,ORD00000906,20230118,20230125,5,
907,ORD00000907,20230118,20230123,5,
908,ORD00000908,20230118,20230119,3,
909,ORD00000909,20230118,20230122,3,
910,ORD00000910,20230118,20230125,4,
911,ORD00000911,20230118,20230122,4,
912,ORD00000912,20230118,20230123,3,
913,ORD00000913,20230118,20230121,4,
914,ORD00000914,20230118,20230122,4,
915,ORD00000915,20230118,20230123,4,
916,ORD00000916,20230118,20230124,4,
917,ORD00000917,20230118,20230125,3,
918,ORD00000918,20230118,20230121,5,
919,ORD00000919,20230118,20230124,5,
920,ORD00000920,20230118,20230120,2,Follow-up required
921,ORD00000921,20230118,20230120,5,
922,ORD00000922,20230118,20230124,4,
923,ORD00000923,20230118,20230122,5,
924,ORD00000924,20230118,20230125,5,
925,ORD00000925,20230118,20230123,4,
926,ORD00000926,20230118,20230124,1,Follow-up required
927,ORD00000927,20230118,20230120,3,
928,ORD00000928,20230118,20230125,4,
929,ORD00000929,20230118,20230119,4,
930,ORD00000930,20230118,20230119,3,
931,ORD00000931,20230118,20230125,2,Follow-up required
932,ORD00000932,20230118,20230125,5,
933,ORD00000933,20230118,20230123,5,
934,ORD00000934,20230118,20230119,4,
935,ORD00000935,20230118,20230125,3,
936,ORD00000936,20230118,20230122,3,
937,ORD00000937,20230118,20230120,1,Follow-up required
938,ORD00000938,20230118,20230120,5,
939,ORD00000939,20230118,20230123,2,Follow-up required
940,ORD00000940,20230118,20230121,4,
941,ORD00000941,20230118,20230120,3,
942,ORD00000942,20230118,20230121,4,
943,ORD00000943,20230118,20230121,4,
944,ORD00000944,20230118,20230123,5,
945,ORD00000945,20230118,20230121,3,
946,ORD00000946,20230118,20230125,1,Follow-up required
947,ORD00000947,20230118,20230121,2,Follow-up required
948,ORD00000948,20230119,20230124,5,
949,ORD00000949,20230119,20230124,5,
950,ORD00000950,20230119,20230124,4,
951,ORD00000951,20230119,20230124,4,
952,ORD00000952,20230119,20230124,4,
953,ORD00000953,20230119,20230126,3,
954,ORD00000954,20230119,20230120,5,
955,ORD00000955,20230119,20230123,4,
956,ORD00000956,20230119,20230121,4,
957,ORD00000957,20230119,20230125,4,
958,ORD00000958,20230119,20230124,1,Follow-up required
959,ORD00000959,20230119,20230122,3,
960,ORD00000960,20230119,20230121,5,
961,ORD00000961,20230119,20230124,2,Follow-up required
962,ORD00000962,20230119,20230120,4,
963,ORD00000963,20230119,20230122,3,
964,ORD00000964,20230119,20230126,4,
965,ORD00000965,20230119,20230120,3,
966,ORD00000966,20230119,20230125,4,
967,ORD00000967,20230119,20230123,5,
968,ORD00000968,20230119,20230123,3,
969,ORD00000969,20230119,20230126,4,
970,ORD00000970,20230119,20230124,4,
971,ORD00000971,20230119,20230123,4,
972,ORD00000972,20230119,20230124,5,
973,ORD00000973,20230119,20230124,5,
974,ORD00000974,20230119,20230123,3,
975,ORD00000975,20230119,20230123,1,Follow-up required
976,ORD00000976,20230119,20230120,3,
977,ORD00000977,20230119,20230120,4,
978,ORD00000978,20230119,20230126,2,Follow-up required
979,ORD00000979,20230119,20230125,4,
980,ORD00000980,20230119,20230126,4,
981,ORD00000981,20230119,20230120,3,
982,ORD00000982,20230119,20230122,5,
983,ORD00000983,20230119,20230122,2,Follow-up required
984,ORD00000984,20230119,20230126,2,Follow-up required
985,ORD00000985,20230119,20230121,5,
986,ORD00000986,20230119,20230124,4,
987,ORD00000987,20230119,20230124,4,
988,ORD00000988,20230119,20230126,4,
989,ORD00000989,20230119,20230122,3,
990,ORD00000990,20230119,20230122,5,
991,ORD00000991,20230119,20230126,5,
992,ORD00000992,20230119,20230126,4,
993,ORD00000993,20230119,20230124,3,
994,ORD00000994,20230119,20230121,4,
995,ORD00000995,20230119,20230126,4,
996,ORD00000996,20230119,20230123,2,Follow-up required
997,ORD00000997,20230119,20230121,5,
998,ORD00000998,20230119,20230122,2,Follow-up required
999,ORD00000999,20230119,20230122,5,
1000,ORD00001000,20230120,20230124,4,
1001,ORD00001001,20230120,20230124,3,
1002,ORD00001002,20230120,20230126,4,
1003,ORD00001003,20230120,20230127,5,
1004,ORD00001004,20230120,20230122,5,
1005,ORD00001005,20230120,20230125,5,
1006,ORD00001006,20230120,20230125,4,
1007,ORD00001007,20230120,20230121,4,
1008,ORD00001008,20230120,20230122,5,
1009,ORD00001009,20230120,20230123,3,
1010,ORD00001010,20230120,20230127,4,
1011,ORD00001011,20230120,20230121,3,
1012,ORD00001012,20230120,20230122,5,
1013,ORD00001013,20230120,20230125,5,
1014,ORD00001014,20230120,20230124,1,Follow-up required
1015,ORD00001015,20230120,20230126,5,
1016,ORD00001016,20230120,20230123,5,
1017,ORD00001017,20230120,20230127,3,
1018,ORD00001018,20230120,20230127,4,
1019,ORD00001019,20230120,20230121,5,
1020,ORD00001020,20230120,20230124,1,Follow-up required
1021,ORD00001021,20230120,20230123,4,
1022,ORD00001022,20230120,20230126,3,
1023,ORD00001023,20230120,20230126,5,
1024,ORD00001024,20230120,20230125,5,
1025,ORD00001025,20230120,20230125,5,
1026,ORD00001026,20230120,20230125,4,
1027,ORD00001027,20230120,20230122,5,
1028,ORD00001028,20230120,20230123,5,
1029,ORD00001029,20230120,20230122,3,
1030,ORD00001030,20230120,20230125,5,
1031,ORD00001031,20230120,20230126,1,Follow-up required
1032,ORD00001032,20230120,20230123,4,
1033,ORD00001033,20230120,20230123,3,
1034,ORD00001034,20230120,20230125,2,Follow-up required
1035,ORD00001035,20230120,20230122,2,Follow-up required
1036,ORD00001036,20230120,20230121,4,
1037,ORD00001037,20230120,20230125,3,
1038,ORD00001038,20230120,20230125,5,
1039,ORD00001039,20230120,20230121,2,Follow-up required
1040,ORD00001040,20230120,20230126,3,
1041,ORD00001041,20230120,20230121,4,
1042,ORD00001042,20230120,20230123,5,
1043,ORD00001043,20230120,20230121,3,
1044,ORD00001044,20230120,20230123,4,
1045,ORD00001045,20230120,20230126,5,
1046,ORD00001046,20230120,20230121,4,
1047,ORD00001047,20230120,20230122,3,
1048,ORD00001048,20230120,20230127,1,Follow-up required
1049,ORD00001049,20230120,20230123,5,
1050,ORD00001050,20230120,20230122,1,Follow-up required
1051,ORD00001051,20230120,20230121,5,
1052,ORD00001052,20230120,20230122,4,
1053,ORD00001053,20230120,20230125,5,
1054,ORD00001054,20230121,20230128,5,
1055,ORD00001055,20230121,20230122,5,
1056,ORD00001056,20230121,20230124,4,
1057,ORD00001057,20230121,20230128,5,
1058,ORD00001058,20230121,20230127,4,
1059,ORD00001059,20230121,20230122,4,
1060,ORD00001060,20230121,20230127,4,
1061,ORD00001061,20230121,20230125,5,
1062,ORD00001062,20230121,20230127,5,
1063,ORD00001063,20230121,20230126,5,
1064,ORD00001064,20230121,20230124,4,
1065,ORD00001065,20230121,20230122,4,
1066,ORD00001066,20230121,20230126,5,
1067,ORD00001067,20230121,20230128,3,
1068,ORD00001068,20230121,20230128,2,Follow-up required
1069,ORD00001069,20230121,20230124,4,
1070,ORD00001070,20230121,20230126,3,
1071,ORD00001071,20230121,20230124,3,
1072,ORD00001072,20230121,20230126,3,
1073,ORD00001073,20230121,20230124,1,Follow-up required
1074,ORD00001074,20230121,20230124,1,Follow-up required
1075,ORD00001075,20230121,20230125,5,
1076,ORD00001076,20230121,20230124,4,
1077,ORD00001077,20230121,20230125,4,
1078,ORD00001078,20230121,20230122,4,
1079,ORD00001079,20230121,20230127,3,
1080,ORD00001080,20230121,20230122,5,
1081,ORD00001081,20230121,20230126,5,
1082,ORD00001082,20230121,20230123,2,Follow-up required
1083,ORD00001083,20230121,20230123,4,
1084,ORD00001084,20230121,20230127,5,
1085,ORD00001085,20230121,20230122,5,
1086,ORD00001086,20230121,20230125,4,
1087,ORD00001087,20230121,20230124,4,
1088,ORD00001088,20230121,20230127,3,
1089,ORD00001089,20230121,20230128,5,
1090,ORD00001090,20230121,20230126,3,
1091,ORD00001091,20230121,20230127,5,
1092,ORD00001092,20230121,20230124,4,
1093,ORD00001093,20230121,20230124,4,
1094,ORD00001094,20230121,20230123,4,
1095,ORD00001095,20230121,20230122,3,
1096,ORD00001096,20230121,20230125,3,
1097,ORD00001097,20230121,20230123,3,
1098,ORD00001098,20230121,20230128,3,
